cod_ine;CCAA;dia;mes;año;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
1;Andalucia;1;1;2020;0;0;0;0;0
1;Andalucia;2;1;2020;0;0;0;0;0
1;Andalucia;3;1;2020;0;0;0;0;0
1;Andalucia;4;1;2020;0;0;0;0;0
1;Andalucia;5;1;2020;0;0;0;0;0
1;Andalucia;6;1;2020;0;0;0;0;0
1;Andalucia;7;1;2020;1;1;0;0;0
1;Andalucia;8;1;2020;0;0;0;0;0
1;Andalucia;9;1;2020;0;0;0;0;0
1;Andalucia;10;1;2020;0;0;0;0;0
1;Andalucia;11;1;2020;0;0;0;0;0
1;Andalucia;12;1;2020;0;0;0;0;0
1;Andalucia;13;1;2020;0;0;0;0;0
1;Andalucia;14;1;2020;0;0;0;0;0
1;Andalucia;15;1;2020;0;0;0;0;0
1;Andalucia;16;1;2020;0;0;0;0;0
1;Andalucia;17;1;2020;0;0;0;0;0
1;Andalucia;18;1;2020;0;0;0;0;0
1;Andalucia;19;1;2020;0;0;0;0;0
1;Andalucia;20;1;2020;0;0;0;0;0
1;Andalucia;21;1;2020;0;0;0;0;0
1;Andalucia;22;1;2020;0;0;0;0;0
1;Andalucia;23;1;2020;0;0;0;0;0
1;Andalucia;24;1;2020;0;0;0;0;0
1;Andalucia;25;1;2020;0;0;0;0;0
1;Andalucia;26;1;2020;0;0;0;0;0
1;Andalucia;27;1;2020;0;0;0;0;0
1;Andalucia;28;1;2020;0;0;0;0;0
1;Andalucia;29;1;2020;0;0;0;0;0
1;Andalucia;30;1;2020;0;0;0;0;0
1;Andalucia;31;1;2020;0;0;0;0;0
1;Andalucia;1;2;2020;1;0;0;1;0
1;Andalucia;2;2;2020;1;1;0;0;0
1;Andalucia;3;2;2020;1;1;0;0;0
1;Andalucia;4;2;2020;0;0;0;0;0
1;Andalucia;5;2;2020;0;0;0;0;0
1;Andalucia;6;2;2020;2;1;1;0;0
1;Andalucia;7;2;2020;2;2;0;0;0
1;Andalucia;8;2;2020;0;0;0;0;0
1;Andalucia;9;2;2020;0;0;0;0;0
1;Andalucia;10;2;2020;1;1;0;0;0
1;Andalucia;11;2;2020;0;0;0;0;0
1;Andalucia;12;2;2020;1;1;0;0;0
1;Andalucia;13;2;2020;1;1;0;0;0
1;Andalucia;14;2;2020;1;1;0;0;0
1;Andalucia;15;2;2020;1;1;0;0;0
1;Andalucia;16;2;2020;0;0;0;0;0
1;Andalucia;17;2;2020;0;0;0;0;0
1;Andalucia;18;2;2020;3;3;0;0;0
1;Andalucia;19;2;2020;1;1;0;0;0
1;Andalucia;20;2;2020;4;3;1;0;0
1;Andalucia;21;2;2020;4;4;0;0;0
1;Andalucia;22;2;2020;2;2;0;0;0
1;Andalucia;23;2;2020;2;2;0;0;0
1;Andalucia;24;2;2020;5;5;0;0;0
1;Andalucia;25;2;2020;9;9;0;0;0
1;Andalucia;26;2;2020;9;9;0;0;0
1;Andalucia;27;2;2020;8;7;1;0;0
1;Andalucia;28;2;2020;8;8;0;0;0
1;Andalucia;29;2;2020;8;8;0;0;0
1;Andalucia;1;3;2020;26;25;1;0;0
1;Andalucia;2;3;2020;33;33;0;0;0
1;Andalucia;3;3;2020;37;37;0;0;0
1;Andalucia;4;3;2020;32;32;0;0;0
1;Andalucia;5;3;2020;57;57;0;0;0
1;Andalucia;6;3;2020;69;67;2;0;0
1;Andalucia;7;3;2020;74;74;0;0;0
1;Andalucia;8;3;2020;80;80;0;0;0
1;Andalucia;9;3;2020;161;161;0;0;0
1;Andalucia;10;3;2020;211;209;2;0;0
1;Andalucia;11;3;2020;252;250;2;0;0
1;Andalucia;12;3;2020;303;302;1;0;0
1;Andalucia;13;3;2020;455;448;7;0;0
1;Andalucia;14;3;2020;395;394;1;0;0
1;Andalucia;15;3;2020;415;411;4;0;0
1;Andalucia;16;3;2020;546;543;3;0;0
1;Andalucia;17;3;2020;547;542;5;0;0
1;Andalucia;18;3;2020;502;496;6;0;0
1;Andalucia;19;3;2020;534;529;4;1;0
1;Andalucia;20;3;2020;762;756;6;0;0
1;Andalucia;21;3;2020;523;519;4;0;0
1;Andalucia;22;3;2020;492;483;9;0;0
1;Andalucia;23;3;2020;535;534;1;0;0
1;Andalucia;24;3;2020;476;467;9;0;0
1;Andalucia;25;3;2020;497;491;6;0;0
1;Andalucia;26;3;2020;439;432;6;1;0
1;Andalucia;27;3;2020;402;392;10;0;0
1;Andalucia;28;3;2020;297;292;5;0;0
1;Andalucia;29;3;2020;325;318;7;0;0
1;Andalucia;30;3;2020;307;299;8;0;0
1;Andalucia;31;3;2020;249;244;5;0;0
1;Andalucia;1;4;2020;333;325;8;0;0
1;Andalucia;2;4;2020;225;218;7;0;0
1;Andalucia;3;4;2020;177;172;5;0;0
1;Andalucia;4;4;2020;179;169;10;0;0
1;Andalucia;5;4;2020;172;166;6;0;0
1;Andalucia;6;4;2020;146;141;5;0;0
1;Andalucia;7;4;2020;172;164;8;0;0
1;Andalucia;8;4;2020;145;134;11;0;0
1;Andalucia;9;4;2020;94;87;7;0;0
1;Andalucia;10;4;2020;103;95;8;0;0
1;Andalucia;11;4;2020;107;97;10;0;0
1;Andalucia;12;4;2020;89;83;6;0;0
1;Andalucia;13;4;2020;80;75;4;1;0
1;Andalucia;14;4;2020;67;56;11;0;0
1;Andalucia;15;4;2020;107;97;10;0;0
1;Andalucia;16;4;2020;58;49;9;0;0
1;Andalucia;17;4;2020;70;66;4;0;0
1;Andalucia;18;4;2020;47;43;4;0;0
1;Andalucia;19;4;2020;40;27;13;0;0
1;Andalucia;20;4;2020;42;39;3;0;0
1;Andalucia;21;4;2020;44;39;5;0;0
1;Andalucia;22;4;2020;29;27;2;0;0
1;Andalucia;23;4;2020;41;37;4;0;0
1;Andalucia;24;4;2020;51;45;6;0;0
1;Andalucia;25;4;2020;29;25;4;0;0
1;Andalucia;26;4;2020;20;17;3;0;0
1;Andalucia;27;4;2020;23;17;5;1;0
1;Andalucia;28;4;2020;22;17;5;0;0
1;Andalucia;29;4;2020;35;32;3;0;0
1;Andalucia;30;4;2020;25;19;5;1;0
1;Andalucia;1;5;2020;17;15;2;0;0
1;Andalucia;2;5;2020;17;15;2;0;0
1;Andalucia;3;5;2020;13;11;2;0;0
1;Andalucia;4;5;2020;24;18;6;0;0
1;Andalucia;5;5;2020;13;12;1;0;0
1;Andalucia;6;5;2020;3;2;1;0;0
1;Andalucia;7;5;2020;4;2;1;1;0
1;Andalucia;8;5;2020;7;7;0;0;0
1;Andalucia;9;5;2020;2;2;0;0;0
1;Andalucia;10;5;2020;5;5;0;0;0
1;Andalucia;11;5;2020;17;17;0;0;0
1;Andalucia;12;5;2020;20;20;0;0;0
1;Andalucia;13;5;2020;14;14;0;0;0
1;Andalucia;14;5;2020;12;12;0;0;0
1;Andalucia;15;5;2020;15;14;0;1;0
1;Andalucia;16;5;2020;4;3;0;1;0
1;Andalucia;17;5;2020;5;5;0;0;0
1;Andalucia;18;5;2020;11;11;0;0;0
1;Andalucia;19;5;2020;11;11;0;0;0
1;Andalucia;20;5;2020;13;13;0;0;0
1;Andalucia;21;5;2020;9;9;0;0;0
1;Andalucia;22;5;2020;5;5;0;0;0
1;Andalucia;23;5;2020;7;7;0;0;0
1;Andalucia;24;5;2020;3;3;0;0;0
1;Andalucia;25;5;2020;8;8;0;0;0
1;Andalucia;26;5;2020;8;8;0;0;0
1;Andalucia;27;5;2020;11;11;0;0;0
1;Andalucia;28;5;2020;7;7;0;0;0
1;Andalucia;29;5;2020;13;13;0;0;0
1;Andalucia;30;5;2020;13;13;0;0;0
1;Andalucia;31;5;2020;9;9;0;0;0
1;Andalucia;1;6;2020;18;18;0;0;0
1;Andalucia;2;6;2020;5;5;0;0;0
1;Andalucia;3;6;2020;15;15;0;0;0
1;Andalucia;4;6;2020;5;5;0;0;0
1;Andalucia;5;6;2020;12;12;0;0;0
1;Andalucia;6;6;2020;6;6;0;0;0
1;Andalucia;7;6;2020;2;2;0;0;0
1;Andalucia;8;6;2020;6;6;0;0;0
1;Andalucia;9;6;2020;8;8;0;0;0
1;Andalucia;10;6;2020;6;6;0;0;0
1;Andalucia;11;6;2020;4;4;0;0;0
1;Andalucia;12;6;2020;4;4;0;0;0
1;Andalucia;13;6;2020;4;4;0;0;0
1;Andalucia;14;6;2020;4;4;0;0;0
1;Andalucia;15;6;2020;7;7;0;0;0
1;Andalucia;16;6;2020;10;10;0;0;0
1;Andalucia;17;6;2020;10;10;0;0;0
1;Andalucia;18;6;2020;25;25;0;0;0
1;Andalucia;19;6;2020;11;11;0;0;0
1;Andalucia;20;6;2020;15;15;0;0;0
1;Andalucia;21;6;2020;10;10;0;0;0
1;Andalucia;22;6;2020;17;17;0;0;0
1;Andalucia;23;6;2020;13;13;0;0;0
1;Andalucia;24;6;2020;97;97;0;0;0
1;Andalucia;25;6;2020;22;22;0;0;0
1;Andalucia;26;6;2020;19;19;0;0;0
1;Andalucia;27;6;2020;15;15;0;0;0
1;Andalucia;28;6;2020;27;27;0;0;0
1;Andalucia;29;6;2020;22;22;0;0;0
1;Andalucia;30;6;2020;26;25;0;1;0
1;Andalucia;1;7;2020;23;23;0;0;0
1;Andalucia;2;7;2020;14;14;0;0;0
1;Andalucia;3;7;2020;27;27;0;0;0
1;Andalucia;4;7;2020;25;25;0;0;0
1;Andalucia;5;7;2020;16;16;0;0;0
1;Andalucia;6;7;2020;23;23;0;0;0
1;Andalucia;7;7;2020;32;32;0;0;0
1;Andalucia;8;7;2020;56;56;0;0;0
1;Andalucia;9;7;2020;36;36;0;0;0
1;Andalucia;10;7;2020;60;60;0;0;0
1;Andalucia;11;7;2020;50;50;0;0;0
1;Andalucia;12;7;2020;32;32;0;0;0
1;Andalucia;13;7;2020;48;48;0;0;0
1;Andalucia;14;7;2020;95;95;0;0;0
1;Andalucia;15;7;2020;64;64;0;0;0
1;Andalucia;16;7;2020;75;75;0;0;0
1;Andalucia;17;7;2020;97;97;0;0;0
1;Andalucia;18;7;2020;86;86;0;0;0
1;Andalucia;19;7;2020;114;114;0;0;0
1;Andalucia;20;7;2020;122;122;0;0;0
1;Andalucia;21;7;2020;74;74;0;0;0
1;Andalucia;22;7;2020;78;78;0;0;0
1;Andalucia;23;7;2020;125;125;0;0;0
1;Andalucia;24;7;2020;128;128;0;0;0
1;Andalucia;25;7;2020;110;110;0;0;0
1;Andalucia;26;7;2020;106;106;0;0;0
1;Andalucia;27;7;2020;143;143;0;0;0
1;Andalucia;28;7;2020;148;148;0;0;0
1;Andalucia;29;7;2020;150;150;0;0;0
1;Andalucia;30;7;2020;208;208;0;0;0
1;Andalucia;31;7;2020;259;259;0;0;0
1;Andalucia;1;8;2020;248;248;0;0;0
1;Andalucia;2;8;2020;213;213;0;0;0
1;Andalucia;3;8;2020;290;290;0;0;0
1;Andalucia;4;8;2020;283;283;0;0;0
1;Andalucia;5;8;2020;363;363;0;0;0
1;Andalucia;6;8;2020;372;372;0;0;0
1;Andalucia;7;8;2020;456;456;0;0;0
1;Andalucia;8;8;2020;372;372;0;0;0
1;Andalucia;9;8;2020;326;326;0;0;0
1;Andalucia;10;8;2020;462;462;0;0;0
1;Andalucia;11;8;2020;509;509;0;0;0
1;Andalucia;12;8;2020;582;582;0;0;0
1;Andalucia;13;8;2020;621;621;0;0;0
1;Andalucia;14;8;2020;718;718;0;0;0
1;Andalucia;15;8;2020;627;627;0;0;0
1;Andalucia;16;8;2020;582;582;0;0;0
1;Andalucia;17;8;2020;733;733;0;0;0
1;Andalucia;18;8;2020;808;808;0;0;0
1;Andalucia;19;8;2020;726;726;0;0;0
1;Andalucia;20;8;2020;827;827;0;0;0
1;Andalucia;21;8;2020;897;897;0;0;0
1;Andalucia;22;8;2020;806;806;0;0;0
1;Andalucia;23;8;2020;755;755;0;0;0
1;Andalucia;24;8;2020;858;858;0;0;0
1;Andalucia;25;8;2020;881;881;0;0;0
1;Andalucia;26;8;2020;1004;1004;0;0;0
1;Andalucia;27;8;2020;986;986;0;0;0
1;Andalucia;28;8;2020;1017;1017;0;0;0
1;Andalucia;29;8;2020;868;868;0;0;0
1;Andalucia;30;8;2020;796;796;0;0;0
1;Andalucia;31;8;2020;968;968;0;0;0
1;Andalucia;1;9;2020;1105;1105;0;0;0
1;Andalucia;2;9;2020;988;988;0;0;0
1;Andalucia;3;9;2020;916;916;0;0;0
1;Andalucia;4;9;2020;1198;1198;0;0;0
1;Andalucia;5;9;2020;977;977;0;0;0
1;Andalucia;6;9;2020;870;870;0;0;0
1;Andalucia;7;9;2020;862;861;0;1;0
1;Andalucia;8;9;2020;1036;1036;0;0;0
1;Andalucia;9;9;2020;1177;1177;0;0;0
1;Andalucia;10;9;2020;1141;1141;0;0;0
1;Andalucia;11;9;2020;1325;1325;0;0;0
1;Andalucia;12;9;2020;961;961;0;0;0
1;Andalucia;13;9;2020;816;815;0;1;0
1;Andalucia;14;9;2020;944;944;0;0;0
1;Andalucia;15;9;2020;1003;1002;0;1;0
1;Andalucia;16;9;2020;1239;1236;0;3;0
1;Andalucia;17;9;2020;1165;1162;0;3;0
1;Andalucia;18;9;2020;1410;1405;0;5;0
1;Andalucia;19;9;2020;1044;1042;0;2;0
1;Andalucia;20;9;2020;782;779;0;3;0
1;Andalucia;21;9;2020;1074;1068;0;6;0
1;Andalucia;22;9;2020;1268;1256;0;12;0
1;Andalucia;23;9;2020;1310;1298;0;12;0
1;Andalucia;24;9;2020;1352;1324;0;28;0
1;Andalucia;25;9;2020;1408;1368;0;40;0
1;Andalucia;26;9;2020;1291;1273;0;18;0
1;Andalucia;27;9;2020;788;769;0;19;0
1;Andalucia;28;9;2020;953;900;0;53;0
1;Andalucia;29;9;2020;1299;1238;0;61;0
1;Andalucia;30;9;2020;1466;1370;0;96;0
1;Andalucia;1;10;2020;1368;1271;0;97;0
1;Andalucia;2;10;2020;1704;1537;0;167;0
1;Andalucia;3;10;2020;1353;1244;0;109;0
1;Andalucia;4;10;2020;1100;1001;0;99;0
1;Andalucia;5;10;2020;1559;1347;0;212;0
1;Andalucia;6;10;2020;2047;1715;0;332;0
1;Andalucia;7;10;2020;2094;1733;0;361;0
1;Andalucia;8;10;2020;2318;1979;0;339;0
1;Andalucia;9;10;2020;2477;1968;0;509;0
1;Andalucia;10;10;2020;1880;1553;0;327;0
1;Andalucia;11;10;2020;1271;978;0;293;0
1;Andalucia;12;10;2020;1354;1018;0;336;0
1;Andalucia;13;10;2020;2097;1484;0;613;0
1;Andalucia;14;10;2020;3009;2248;0;761;0
1;Andalucia;15;10;2020;3254;2447;0;807;0
1;Andalucia;16;10;2020;3326;2497;0;829;0
1;Andalucia;17;10;2020;2678;2102;0;576;0
1;Andalucia;18;10;2020;1634;1130;0;504;0
1;Andalucia;19;10;2020;3160;2088;0;1072;0
1;Andalucia;20;10;2020;3711;2547;0;1164;0
1;Andalucia;21;10;2020;4256;2869;0;1387;0
1;Andalucia;22;10;2020;4221;2926;0;1295;0
1;Andalucia;23;10;2020;4578;3159;0;1419;0
1;Andalucia;24;10;2020;3228;2398;0;830;0
1;Andalucia;25;10;2020;2044;1367;0;677;0
1;Andalucia;26;10;2020;3764;2333;0;1431;0
1;Andalucia;27;10;2020;4425;2912;0;1513;0
1;Andalucia;28;10;2020;4713;3298;0;1415;0
1;Andalucia;29;10;2020;4530;3142;0;1388;0
1;Andalucia;30;10;2020;4607;3163;0;1444;0
1;Andalucia;31;10;2020;3224;2276;0;948;0
1;Andalucia;1;11;2020;2476;1501;0;975;0
1;Andalucia;2;11;2020;2158;1214;0;944;0
1;Andalucia;3;11;2020;3823;2002;0;1821;0
1;Andalucia;4;11;2020;4265;2726;0;1539;0
1;Andalucia;5;11;2020;4261;2857;0;1404;0
1;Andalucia;6;11;2020;4402;2982;0;1420;0
1;Andalucia;7;11;2020;2985;2071;0;914;0
1;Andalucia;8;11;2020;1843;1156;0;687;0
1;Andalucia;9;11;2020;3220;1850;0;1370;0
1;Andalucia;10;11;2020;3688;2482;0;1206;0
1;Andalucia;11;11;2020;3690;2535;0;1155;0
1;Andalucia;12;11;2020;3627;2654;0;973;0
1;Andalucia;13;11;2020;3473;2475;0;998;0
1;Andalucia;14;11;2020;1915;1594;0;321;0
1;Andalucia;15;11;2020;1115;834;0;281;0
1;Andalucia;16;11;2020;1684;1025;0;659;0
1;Andalucia;17;11;2020;385;290;0;95;0
1;Andalucia;18;11;2020;0;0;0;0;0
2;Aragon;1;1;2020;0;0;0;0;0
2;Aragon;2;1;2020;0;0;0;0;0
2;Aragon;3;1;2020;0;0;0;0;0
2;Aragon;4;1;2020;0;0;0;0;0
2;Aragon;5;1;2020;0;0;0;0;0
2;Aragon;6;1;2020;0;0;0;0;0
2;Aragon;7;1;2020;0;0;0;0;0
2;Aragon;8;1;2020;0;0;0;0;0
2;Aragon;9;1;2020;0;0;0;0;0
2;Aragon;10;1;2020;0;0;0;0;0
2;Aragon;11;1;2020;0;0;0;0;0
2;Aragon;12;1;2020;0;0;0;0;0
2;Aragon;13;1;2020;0;0;0;0;0
2;Aragon;14;1;2020;0;0;0;0;0
2;Aragon;15;1;2020;0;0;0;0;0
2;Aragon;16;1;2020;1;0;0;1;0
2;Aragon;17;1;2020;0;0;0;0;0
2;Aragon;18;1;2020;0;0;0;0;0
2;Aragon;19;1;2020;0;0;0;0;0
2;Aragon;20;1;2020;0;0;0;0;0
2;Aragon;21;1;2020;0;0;0;0;0
2;Aragon;22;1;2020;0;0;0;0;0
2;Aragon;23;1;2020;0;0;0;0;0
2;Aragon;24;1;2020;0;0;0;0;0
2;Aragon;25;1;2020;0;0;0;0;0
2;Aragon;26;1;2020;0;0;0;0;0
2;Aragon;27;1;2020;0;0;0;0;0
2;Aragon;28;1;2020;0;0;0;0;0
2;Aragon;29;1;2020;0;0;0;0;0
2;Aragon;30;1;2020;0;0;0;0;0
2;Aragon;31;1;2020;0;0;0;0;0
2;Aragon;1;2;2020;0;0;0;0;0
2;Aragon;2;2;2020;0;0;0;0;0
2;Aragon;3;2;2020;0;0;0;0;0
2;Aragon;4;2;2020;0;0;0;0;0
2;Aragon;5;2;2020;0;0;0;0;0
2;Aragon;6;2;2020;2;2;0;0;0
2;Aragon;7;2;2020;0;0;0;0;0
2;Aragon;8;2;2020;0;0;0;0;0
2;Aragon;9;2;2020;0;0;0;0;0
2;Aragon;10;2;2020;0;0;0;0;0
2;Aragon;11;2;2020;1;1;0;0;0
2;Aragon;12;2;2020;0;0;0;0;0
2;Aragon;13;2;2020;1;1;0;0;0
2;Aragon;14;2;2020;0;0;0;0;0
2;Aragon;15;2;2020;0;0;0;0;0
2;Aragon;16;2;2020;1;1;0;0;0
2;Aragon;17;2;2020;2;2;0;0;0
2;Aragon;18;2;2020;1;1;0;0;0
2;Aragon;19;2;2020;0;0;0;0;0
2;Aragon;20;2;2020;0;0;0;0;0
2;Aragon;21;2;2020;2;2;0;0;0
2;Aragon;22;2;2020;3;3;0;0;0
2;Aragon;23;2;2020;1;1;0;0;0
2;Aragon;24;2;2020;2;2;0;0;0
2;Aragon;25;2;2020;2;2;0;0;0
2;Aragon;26;2;2020;2;2;0;0;0
2;Aragon;27;2;2020;0;0;0;0;0
2;Aragon;28;2;2020;3;3;0;0;0
2;Aragon;29;2;2020;8;8;0;0;0
2;Aragon;1;3;2020;8;8;0;0;0
2;Aragon;2;3;2020;15;15;0;0;0
2;Aragon;3;3;2020;7;7;0;0;0
2;Aragon;4;3;2020;14;14;0;0;0
2;Aragon;5;3;2020;13;13;0;0;0
2;Aragon;6;3;2020;15;15;0;0;0
2;Aragon;7;3;2020;22;22;0;0;0
2;Aragon;8;3;2020;38;37;0;0;1
2;Aragon;9;3;2020;38;38;0;0;0
2;Aragon;10;3;2020;58;56;0;2;0
2;Aragon;11;3;2020;66;66;0;0;0
2;Aragon;12;3;2020;82;81;0;1;0
2;Aragon;13;3;2020;120;120;0;0;0
2;Aragon;14;3;2020;107;107;0;0;0
2;Aragon;15;3;2020;126;126;0;0;0
2;Aragon;16;3;2020;165;165;0;0;0
2;Aragon;17;3;2020;160;158;0;2;0
2;Aragon;18;3;2020;167;167;0;0;0
2;Aragon;19;3;2020;169;169;0;0;0
2;Aragon;20;3;2020;242;242;0;0;0
2;Aragon;21;3;2020;178;178;0;0;0
2;Aragon;22;3;2020;168;167;0;1;0
2;Aragon;23;3;2020;269;268;0;1;0
2;Aragon;24;3;2020;196;194;0;2;0
2;Aragon;25;3;2020;187;187;0;0;0
2;Aragon;26;3;2020;168;168;0;0;0
2;Aragon;27;3;2020;213;213;0;0;0
2;Aragon;28;3;2020;149;148;0;1;0
2;Aragon;29;3;2020;136;136;0;0;0
2;Aragon;30;3;2020;134;134;0;0;0
2;Aragon;31;3;2020;116;116;0;0;0
2;Aragon;1;4;2020;158;158;0;0;0
2;Aragon;2;4;2020;129;129;0;0;0
2;Aragon;3;4;2020;109;109;0;0;0
2;Aragon;4;4;2020;95;95;0;0;0
2;Aragon;5;4;2020;96;95;0;1;0
2;Aragon;6;4;2020;125;125;0;0;0
2;Aragon;7;4;2020;109;109;0;0;0
2;Aragon;8;4;2020;109;109;0;0;0
2;Aragon;9;4;2020;99;90;0;0;9
2;Aragon;10;4;2020;98;73;0;1;24
2;Aragon;11;4;2020;67;57;0;0;10
2;Aragon;12;4;2020;55;52;0;0;3
2;Aragon;13;4;2020;83;73;0;0;10
2;Aragon;14;4;2020;59;45;0;0;14
2;Aragon;15;4;2020;82;64;0;0;18
2;Aragon;16;4;2020;72;57;1;1;13
2;Aragon;17;4;2020;58;53;0;0;5
2;Aragon;18;4;2020;57;55;0;0;2
2;Aragon;19;4;2020;35;35;0;0;0
2;Aragon;20;4;2020;33;32;0;0;1
2;Aragon;21;4;2020;47;38;0;1;8
2;Aragon;22;4;2020;59;57;0;0;2
2;Aragon;23;4;2020;21;21;0;0;0
2;Aragon;24;4;2020;26;22;0;0;4
2;Aragon;25;4;2020;19;19;0;0;0
2;Aragon;26;4;2020;17;16;0;0;1
2;Aragon;27;4;2020;31;25;0;1;5
2;Aragon;28;4;2020;37;29;0;1;7
2;Aragon;29;4;2020;28;23;0;0;5
2;Aragon;30;4;2020;35;28;0;1;6
2;Aragon;1;5;2020;17;17;0;0;0
2;Aragon;2;5;2020;23;16;0;2;5
2;Aragon;3;5;2020;19;16;0;2;1
2;Aragon;4;5;2020;44;36;0;0;8
2;Aragon;5;5;2020;9;7;0;0;2
2;Aragon;6;5;2020;12;6;0;1;5
2;Aragon;7;5;2020;34;32;0;0;2
2;Aragon;8;5;2020;19;16;0;0;3
2;Aragon;9;5;2020;6;4;0;0;2
2;Aragon;10;5;2020;9;9;0;0;0
2;Aragon;11;5;2020;6;5;0;1;0
2;Aragon;12;5;2020;17;17;0;0;0
2;Aragon;13;5;2020;20;20;0;0;0
2;Aragon;14;5;2020;23;23;0;0;0
2;Aragon;15;5;2020;16;16;0;0;0
2;Aragon;16;5;2020;9;8;0;1;0
2;Aragon;17;5;2020;8;8;0;0;0
2;Aragon;18;5;2020;19;19;0;0;0
2;Aragon;19;5;2020;23;23;0;0;0
2;Aragon;20;5;2020;15;13;0;2;0
2;Aragon;21;5;2020;11;11;0;0;0
2;Aragon;22;5;2020;13;13;0;0;0
2;Aragon;23;5;2020;11;11;0;0;0
2;Aragon;24;5;2020;6;6;0;0;0
2;Aragon;25;5;2020;12;12;0;0;0
2;Aragon;26;5;2020;11;11;0;0;0
2;Aragon;27;5;2020;14;14;0;0;0
2;Aragon;28;5;2020;6;6;0;0;0
2;Aragon;29;5;2020;11;10;0;1;0
2;Aragon;30;5;2020;5;5;0;0;0
2;Aragon;31;5;2020;7;7;0;0;0
2;Aragon;1;6;2020;7;7;0;0;0
2;Aragon;2;6;2020;17;17;0;0;0
2;Aragon;3;6;2020;7;7;0;0;0
2;Aragon;4;6;2020;9;9;0;0;0
2;Aragon;5;6;2020;5;5;0;0;0
2;Aragon;6;6;2020;6;6;0;0;0
2;Aragon;7;6;2020;4;4;0;0;0
2;Aragon;8;6;2020;5;5;0;0;0
2;Aragon;9;6;2020;10;10;0;0;0
2;Aragon;10;6;2020;2;2;0;0;0
2;Aragon;11;6;2020;5;5;0;0;0
2;Aragon;12;6;2020;3;3;0;0;0
2;Aragon;13;6;2020;4;4;0;0;0
2;Aragon;14;6;2020;2;1;0;1;0
2;Aragon;15;6;2020;6;6;0;0;0
2;Aragon;16;6;2020;11;11;0;0;0
2;Aragon;17;6;2020;6;6;0;0;0
2;Aragon;18;6;2020;16;16;0;0;0
2;Aragon;19;6;2020;23;23;0;0;0
2;Aragon;20;6;2020;29;29;0;0;0
2;Aragon;21;6;2020;38;37;0;1;0
2;Aragon;22;6;2020;46;46;0;0;0
2;Aragon;23;6;2020;28;28;0;0;0
2;Aragon;24;6;2020;58;57;0;1;0
2;Aragon;25;6;2020;43;43;0;0;0
2;Aragon;26;6;2020;21;21;0;0;0
2;Aragon;27;6;2020;49;49;0;0;0
2;Aragon;28;6;2020;17;17;0;0;0
2;Aragon;29;6;2020;27;27;0;0;0
2;Aragon;30;6;2020;36;36;0;0;0
2;Aragon;1;7;2020;36;36;0;0;0
2;Aragon;2;7;2020;21;21;0;0;0
2;Aragon;3;7;2020;46;45;0;1;0
2;Aragon;4;7;2020;31;31;0;0;0
2;Aragon;5;7;2020;37;37;0;0;0
2;Aragon;6;7;2020;77;77;0;0;0
2;Aragon;7;7;2020;90;90;0;0;0
2;Aragon;8;7;2020;76;76;0;0;0
2;Aragon;9;7;2020;91;91;0;0;0
2;Aragon;10;7;2020;129;129;0;0;0
2;Aragon;11;7;2020;154;154;0;0;0
2;Aragon;12;7;2020;130;130;0;0;0
2;Aragon;13;7;2020;232;232;0;0;0
2;Aragon;14;7;2020;292;292;0;0;0
2;Aragon;15;7;2020;358;356;0;2;0
2;Aragon;16;7;2020;298;298;0;0;0
2;Aragon;17;7;2020;399;399;0;0;0
2;Aragon;18;7;2020;334;334;0;0;0
2;Aragon;19;7;2020;342;342;0;0;0
2;Aragon;20;7;2020;430;430;0;0;0
2;Aragon;21;7;2020;457;457;0;0;0
2;Aragon;22;7;2020;467;467;0;0;0
2;Aragon;23;7;2020;393;393;0;0;0
2;Aragon;24;7;2020;449;449;0;0;0
2;Aragon;25;7;2020;375;374;0;1;0
2;Aragon;26;7;2020;385;385;0;0;0
2;Aragon;27;7;2020;575;575;0;0;0
2;Aragon;28;7;2020;515;515;0;0;0
2;Aragon;29;7;2020;529;529;0;0;0
2;Aragon;30;7;2020;493;493;0;0;0
2;Aragon;31;7;2020;500;500;0;0;0
2;Aragon;1;8;2020;834;834;0;0;0
2;Aragon;2;8;2020;447;447;0;0;0
2;Aragon;3;8;2020;461;461;0;0;0
2;Aragon;4;8;2020;535;534;0;1;0
2;Aragon;5;8;2020;430;430;0;0;0
2;Aragon;6;8;2020;522;522;0;0;0
2;Aragon;7;8;2020;553;553;0;0;0
2;Aragon;8;8;2020;503;503;0;0;0
2;Aragon;9;8;2020;298;298;0;0;0
2;Aragon;10;8;2020;567;567;0;0;0
2;Aragon;11;8;2020;380;380;0;0;0
2;Aragon;12;8;2020;435;435;0;0;0
2;Aragon;13;8;2020;412;412;0;0;0
2;Aragon;14;8;2020;439;439;0;0;0
2;Aragon;15;8;2020;378;378;0;0;0
2;Aragon;16;8;2020;298;297;0;1;0
2;Aragon;17;8;2020;343;343;0;0;0
2;Aragon;18;8;2020;399;399;0;0;0
2;Aragon;19;8;2020;340;340;0;0;0
2;Aragon;20;8;2020;339;339;0;0;0
2;Aragon;21;8;2020;282;282;0;0;0
2;Aragon;22;8;2020;292;292;0;0;0
2;Aragon;23;8;2020;197;197;0;0;0
2;Aragon;24;8;2020;263;263;0;0;0
