cod_ine,CCAA,dia,mes,año,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
1,Andalucia,01,01,2020,0,0,0,0,0
1,Andalucia,02,01,2020,1,1,0,0,0
1,Andalucia,03,01,2020,0,0,0,0,0
1,Andalucia,04,01,2020,0,0,0,0,0
1,Andalucia,05,01,2020,0,0,0,0,0
1,Andalucia,06,01,2020,0,0,0,0,0
1,Andalucia,07,01,2020,0,0,0,0,0
1,Andalucia,08,01,2020,0,0,0,0,0
1,Andalucia,09,01,2020,0,0,0,0,0
1,Andalucia,10,01,2020,0,0,0,0,0
1,Andalucia,11,01,2020,0,0,0,0,0
1,Andalucia,12,01,2020,0,0,0,0,0
1,Andalucia,13,01,2020,0,0,0,0,0
1,Andalucia,14,01,2020,0,0,0,0,0
1,Andalucia,15,01,2020,0,0,0,0,0
1,Andalucia,16,01,2020,0,0,0,0,0
1,Andalucia,17,01,2020,1,1,0,0,0
1,Andalucia,18,01,2020,0,0,0,0,0
1,Andalucia,19,01,2020,0,0,0,0,0
1,Andalucia,20,01,2020,0,0,0,0,0
1,Andalucia,21,01,2020,0,0,0,0,0
1,Andalucia,22,01,2020,0,0,0,0,0
1,Andalucia,23,01,2020,0,0,0,0,0
1,Andalucia,24,01,2020,0,0,0,0,0
1,Andalucia,25,01,2020,0,0,0,0,0
1,Andalucia,26,01,2020,0,0,0,0,0
1,Andalucia,27,01,2020,0,0,0,0,0
1,Andalucia,28,01,2020,0,0,0,0,0
1,Andalucia,29,01,2020,0,0,0,0,0
1,Andalucia,30,01,2020,0,0,0,0,0
1,Andalucia,31,01,2020,0,0,0,0,0
1,Andalucia,01,02,2020,1,0,0,1,0
1,Andalucia,02,02,2020,1,1,0,0,0
1,Andalucia,03,02,2020,1,1,0,0,0
1,Andalucia,04,02,2020,0,0,0,0,0
1,Andalucia,05,02,2020,0,0,0,0,0
1,Andalucia,06,02,2020,2,1,1,0,0
1,Andalucia,07,02,2020,2,2,0,0,0
1,Andalucia,08,02,2020,0,0,0,0,0
1,Andalucia,09,02,2020,0,0,0,0,0
1,Andalucia,10,02,2020,1,1,0,0,0
1,Andalucia,11,02,2020,0,0,0,0,0
1,Andalucia,12,02,2020,1,1,0,0,0
1,Andalucia,13,02,2020,1,1,0,0,0
1,Andalucia,14,02,2020,1,1,0,0,0
1,Andalucia,15,02,2020,1,1,0,0,0
1,Andalucia,16,02,2020,0,0,0,0,0
1,Andalucia,17,02,2020,0,0,0,0,0
1,Andalucia,18,02,2020,3,3,0,0,0
1,Andalucia,19,02,2020,1,1,0,0,0
1,Andalucia,20,02,2020,4,3,1,0,0
1,Andalucia,21,02,2020,4,4,0,0,0
1,Andalucia,22,02,2020,2,2,0,0,0
1,Andalucia,23,02,2020,2,2,0,0,0
1,Andalucia,24,02,2020,5,5,0,0,0
1,Andalucia,25,02,2020,9,9,0,0,0
1,Andalucia,26,02,2020,9,9,0,0,0
1,Andalucia,27,02,2020,8,7,1,0,0
1,Andalucia,28,02,2020,8,8,0,0,0
1,Andalucia,29,02,2020,8,8,0,0,0
1,Andalucia,01,03,2020,26,25,1,0,0
1,Andalucia,02,03,2020,33,33,0,0,0
1,Andalucia,03,03,2020,37,37,0,0,0
1,Andalucia,04,03,2020,32,32,0,0,0
1,Andalucia,05,03,2020,57,57,0,0,0
1,Andalucia,06,03,2020,69,67,2,0,0
1,Andalucia,07,03,2020,74,74,0,0,0
1,Andalucia,08,03,2020,80,80,0,0,0
1,Andalucia,09,03,2020,161,161,0,0,0
1,Andalucia,10,03,2020,211,209,2,0,0
1,Andalucia,11,03,2020,252,250,2,0,0
1,Andalucia,12,03,2020,303,302,1,0,0
1,Andalucia,13,03,2020,455,448,7,0,0
1,Andalucia,14,03,2020,395,394,1,0,0
1,Andalucia,15,03,2020,415,411,4,0,0
1,Andalucia,16,03,2020,546,543,3,0,0
1,Andalucia,17,03,2020,547,542,5,0,0
1,Andalucia,18,03,2020,502,496,6,0,0
1,Andalucia,19,03,2020,534,529,4,1,0
1,Andalucia,20,03,2020,762,756,6,0,0
1,Andalucia,21,03,2020,523,519,4,0,0
1,Andalucia,22,03,2020,492,483,9,0,0
1,Andalucia,23,03,2020,535,534,1,0,0
1,Andalucia,24,03,2020,476,467,9,0,0
1,Andalucia,25,03,2020,497,491,6,0,0
1,Andalucia,26,03,2020,439,432,6,1,0
1,Andalucia,27,03,2020,402,392,10,0,0
1,Andalucia,28,03,2020,297,292,5,0,0
1,Andalucia,29,03,2020,325,318,7,0,0
1,Andalucia,30,03,2020,307,299,8,0,0
1,Andalucia,31,03,2020,249,244,5,0,0
1,Andalucia,01,04,2020,333,325,8,0,0
1,Andalucia,02,04,2020,225,218,7,0,0
1,Andalucia,03,04,2020,177,172,5,0,0
1,Andalucia,04,04,2020,179,169,10,0,0
1,Andalucia,05,04,2020,173,167,6,0,0
1,Andalucia,06,04,2020,146,141,5,0,0
1,Andalucia,07,04,2020,172,164,8,0,0
1,Andalucia,08,04,2020,145,134,11,0,0
1,Andalucia,09,04,2020,94,87,7,0,0
1,Andalucia,10,04,2020,103,95,8,0,0
1,Andalucia,11,04,2020,107,97,10,0,0
1,Andalucia,12,04,2020,89,83,6,0,0
1,Andalucia,13,04,2020,80,75,4,1,0
1,Andalucia,14,04,2020,67,56,11,0,0
1,Andalucia,15,04,2020,107,97,10,0,0
1,Andalucia,16,04,2020,58,49,9,0,0
1,Andalucia,17,04,2020,70,66,4,0,0
1,Andalucia,18,04,2020,47,43,4,0,0
1,Andalucia,19,04,2020,40,27,13,0,0
1,Andalucia,20,04,2020,42,39,3,0,0
1,Andalucia,21,04,2020,44,39,5,0,0
1,Andalucia,22,04,2020,29,27,2,0,0
1,Andalucia,23,04,2020,41,37,4,0,0
1,Andalucia,24,04,2020,51,45,6,0,0
1,Andalucia,25,04,2020,29,25,4,0,0
1,Andalucia,26,04,2020,20,17,3,0,0
1,Andalucia,27,04,2020,23,17,5,1,0
1,Andalucia,28,04,2020,22,17,5,0,0
1,Andalucia,29,04,2020,35,32,3,0,0
1,Andalucia,30,04,2020,25,19,5,1,0
1,Andalucia,01,05,2020,17,15,2,0,0
1,Andalucia,02,05,2020,17,15,2,0,0
1,Andalucia,03,05,2020,13,11,2,0,0
1,Andalucia,04,05,2020,24,18,6,0,0
1,Andalucia,05,05,2020,13,12,1,0,0
1,Andalucia,06,05,2020,3,2,1,0,0
1,Andalucia,07,05,2020,5,3,1,1,0
1,Andalucia,08,05,2020,7,7,0,0,0
1,Andalucia,09,05,2020,2,2,0,0,0
1,Andalucia,10,05,2020,5,5,0,0,0
1,Andalucia,11,05,2020,17,17,0,0,0
1,Andalucia,12,05,2020,21,21,0,0,0
1,Andalucia,13,05,2020,14,14,0,0,0
1,Andalucia,14,05,2020,13,12,0,1,0
1,Andalucia,15,05,2020,15,14,0,1,0
1,Andalucia,16,05,2020,4,3,0,1,0
1,Andalucia,17,05,2020,5,5,0,0,0
1,Andalucia,18,05,2020,11,11,0,0,0
1,Andalucia,19,05,2020,11,11,0,0,0
1,Andalucia,20,05,2020,13,13,0,0,0
1,Andalucia,21,05,2020,9,9,0,0,0
1,Andalucia,22,05,2020,5,5,0,0,0
1,Andalucia,23,05,2020,7,7,0,0,0
1,Andalucia,24,05,2020,3,3,0,0,0
1,Andalucia,25,05,2020,8,8,0,0,0
1,Andalucia,26,05,2020,8,8,0,0,0
1,Andalucia,27,05,2020,11,11,0,0,0
1,Andalucia,28,05,2020,7,7,0,0,0
1,Andalucia,29,05,2020,13,13,0,0,0
1,Andalucia,30,05,2020,13,13,0,0,0
1,Andalucia,31,05,2020,9,9,0,0,0
1,Andalucia,01,06,2020,18,18,0,0,0
1,Andalucia,02,06,2020,5,5,0,0,0
1,Andalucia,03,06,2020,15,15,0,0,0
1,Andalucia,04,06,2020,5,5,0,0,0
1,Andalucia,05,06,2020,12,12,0,0,0
1,Andalucia,06,06,2020,6,6,0,0,0
1,Andalucia,07,06,2020,2,2,0,0,0
1,Andalucia,08,06,2020,6,6,0,0,0
1,Andalucia,09,06,2020,8,8,0,0,0
1,Andalucia,10,06,2020,6,6,0,0,0
1,Andalucia,11,06,2020,4,4,0,0,0
1,Andalucia,12,06,2020,4,4,0,0,0
1,Andalucia,13,06,2020,4,4,0,0,0
1,Andalucia,14,06,2020,4,4,0,0,0
1,Andalucia,15,06,2020,7,7,0,0,0
1,Andalucia,16,06,2020,10,10,0,0,0
1,Andalucia,17,06,2020,10,10,0,0,0
1,Andalucia,18,06,2020,25,25,0,0,0
1,Andalucia,19,06,2020,11,11,0,0,0
1,Andalucia,20,06,2020,15,15,0,0,0
1,Andalucia,21,06,2020,10,10,0,0,0
1,Andalucia,22,06,2020,17,17,0,0,0
1,Andalucia,23,06,2020,13,13,0,0,0
1,Andalucia,24,06,2020,97,97,0,0,0
1,Andalucia,25,06,2020,22,22,0,0,0
1,Andalucia,26,06,2020,19,19,0,0,0
1,Andalucia,27,06,2020,15,15,0,0,0
1,Andalucia,28,06,2020,27,27,0,0,0
1,Andalucia,29,06,2020,22,22,0,0,0
1,Andalucia,30,06,2020,26,25,0,1,0
1,Andalucia,01,07,2020,23,23,0,0,0
1,Andalucia,02,07,2020,14,14,0,0,0
1,Andalucia,03,07,2020,28,28,0,0,0
1,Andalucia,04,07,2020,25,25,0,0,0
1,Andalucia,05,07,2020,16,16,0,0,0
1,Andalucia,06,07,2020,23,23,0,0,0
1,Andalucia,07,07,2020,32,32,0,0,0
1,Andalucia,08,07,2020,56,56,0,0,0
1,Andalucia,09,07,2020,37,37,0,0,0
1,Andalucia,10,07,2020,60,60,0,0,0
1,Andalucia,11,07,2020,50,50,0,0,0
1,Andalucia,12,07,2020,33,33,0,0,0
1,Andalucia,13,07,2020,48,48,0,0,0
1,Andalucia,14,07,2020,95,95,0,0,0
1,Andalucia,15,07,2020,64,64,0,0,0
1,Andalucia,16,07,2020,91,91,0,0,0
1,Andalucia,17,07,2020,97,97,0,0,0
1,Andalucia,18,07,2020,86,86,0,0,0
1,Andalucia,19,07,2020,114,114,0,0,0
1,Andalucia,20,07,2020,122,122,0,0,0
1,Andalucia,21,07,2020,74,74,0,0,0
1,Andalucia,22,07,2020,78,78,0,0,0
1,Andalucia,23,07,2020,126,126,0,0,0
1,Andalucia,24,07,2020,128,128,0,0,0
1,Andalucia,25,07,2020,110,110,0,0,0
1,Andalucia,26,07,2020,106,106,0,0,0
1,Andalucia,27,07,2020,143,143,0,0,0
1,Andalucia,28,07,2020,148,148,0,0,0
1,Andalucia,29,07,2020,152,152,0,0,0
1,Andalucia,30,07,2020,209,209,0,0,0
1,Andalucia,31,07,2020,260,260,0,0,0
1,Andalucia,01,08,2020,249,249,0,0,0
1,Andalucia,02,08,2020,214,214,0,0,0
1,Andalucia,03,08,2020,292,292,0,0,0
1,Andalucia,04,08,2020,285,285,0,0,0
1,Andalucia,05,08,2020,367,367,0,0,0
1,Andalucia,06,08,2020,373,373,0,0,0
1,Andalucia,07,08,2020,456,456,0,0,0
1,Andalucia,08,08,2020,376,376,0,0,0
1,Andalucia,09,08,2020,327,327,0,0,0
1,Andalucia,10,08,2020,465,465,0,0,0
1,Andalucia,11,08,2020,519,519,0,0,0
1,Andalucia,12,08,2020,592,592,0,0,0
1,Andalucia,13,08,2020,637,637,0,0,0
1,Andalucia,14,08,2020,725,725,0,0,0
1,Andalucia,15,08,2020,635,635,0,0,0
1,Andalucia,16,08,2020,584,584,0,0,0
1,Andalucia,17,08,2020,746,746,0,0,0
1,Andalucia,18,08,2020,821,821,0,0,0
1,Andalucia,19,08,2020,750,750,0,0,0
1,Andalucia,20,08,2020,849,849,0,0,0
1,Andalucia,21,08,2020,916,916,0,0,0
1,Andalucia,22,08,2020,818,818,0,0,0
1,Andalucia,23,08,2020,770,770,0,0,0
1,Andalucia,24,08,2020,874,874,0,0,0
1,Andalucia,25,08,2020,920,919,0,1,0
1,Andalucia,26,08,2020,1028,1028,0,0,0
1,Andalucia,27,08,2020,1048,1048,0,0,0
1,Andalucia,28,08,2020,1061,1061,0,0,0
1,Andalucia,29,08,2020,904,904,0,0,0
1,Andalucia,30,08,2020,811,811,0,0,0
1,Andalucia,31,08,2020,997,997,0,0,0
1,Andalucia,01,09,2020,1170,1170,0,0,0
1,Andalucia,02,09,2020,1057,1057,0,0,0
1,Andalucia,03,09,2020,1045,1045,0,0,0
1,Andalucia,04,09,2020,1340,1340,0,0,0
1,Andalucia,05,09,2020,1053,1053,0,0,0
1,Andalucia,06,09,2020,884,884,0,0,0
1,Andalucia,07,09,2020,880,879,0,1,0
1,Andalucia,08,09,2020,1091,1091,0,0,0
1,Andalucia,09,09,2020,1277,1277,0,0,0
1,Andalucia,10,09,2020,1189,1189,0,0,0
1,Andalucia,11,09,2020,1414,1414,0,0,0
1,Andalucia,12,09,2020,1026,1026,0,0,0
1,Andalucia,13,09,2020,857,856,0,1,0
1,Andalucia,14,09,2020,1046,1046,0,0,0
1,Andalucia,15,09,2020,1057,1056,0,1,0
1,Andalucia,16,09,2020,1398,1395,0,3,0
1,Andalucia,17,09,2020,1269,1266,0,3,0
1,Andalucia,18,09,2020,1519,1514,0,5,0
1,Andalucia,19,09,2020,1124,1122,0,2,0
1,Andalucia,20,09,2020,807,804,0,3,0
1,Andalucia,21,09,2020,1074,1068,0,6,0
1,Andalucia,22,09,2020,1266,1254,0,12,0
1,Andalucia,23,09,2020,1312,1300,0,12,0
1,Andalucia,24,09,2020,1353,1325,0,28,0
1,Andalucia,25,09,2020,1410,1370,0,40,0
1,Andalucia,26,09,2020,1289,1271,0,18,0
1,Andalucia,27,09,2020,788,769,0,19,0
1,Andalucia,28,09,2020,955,902,0,53,0
1,Andalucia,29,09,2020,1303,1239,0,64,0
1,Andalucia,30,09,2020,1467,1372,0,95,0
1,Andalucia,01,10,2020,1599,1500,0,99,0
1,Andalucia,02,10,2020,1719,1551,0,168,0
1,Andalucia,03,10,2020,1356,1247,0,109,0
1,Andalucia,04,10,2020,1105,1006,0,99,0
1,Andalucia,05,10,2020,1560,1347,0,213,0
1,Andalucia,06,10,2020,2057,1723,0,334,0
1,Andalucia,07,10,2020,2093,1734,0,359,0
1,Andalucia,08,10,2020,2326,1986,0,340,0
1,Andalucia,09,10,2020,2485,1974,0,511,0
1,Andalucia,10,10,2020,1895,1563,0,332,0
1,Andalucia,11,10,2020,1288,990,0,298,0
1,Andalucia,12,10,2020,1383,1038,0,345,0
1,Andalucia,13,10,2020,2118,1504,0,614,0
1,Andalucia,14,10,2020,3047,2279,0,768,0
1,Andalucia,15,10,2020,3260,2455,0,805,0
1,Andalucia,16,10,2020,3359,2530,0,829,0
1,Andalucia,17,10,2020,2720,2138,0,582,0
1,Andalucia,18,10,2020,1676,1163,0,513,0
1,Andalucia,19,10,2020,3217,2146,0,1071,0
1,Andalucia,20,10,2020,3822,2642,0,1180,0
1,Andalucia,21,10,2020,4312,2912,0,1400,0
1,Andalucia,22,10,2020,4278,2981,0,1297,0
1,Andalucia,23,10,2020,4596,3159,0,1437,0
1,Andalucia,24,10,2020,3278,2429,0,849,0
1,Andalucia,25,10,2020,2116,1420,0,696,0
1,Andalucia,26,10,2020,3824,2389,0,1435,0
1,Andalucia,27,10,2020,4462,2928,0,1534,0
1,Andalucia,28,10,2020,4753,3318,0,1435,0
1,Andalucia,29,10,2020,4541,3135,0,1406,0
1,Andalucia,30,10,2020,4613,3163,0,1450,0
1,Andalucia,31,10,2020,3223,2250,0,973,0
1,Andalucia,01,11,2020,2634,1617,0,1017,0
1,Andalucia,02,11,2020,2310,1314,0,996,0
1,Andalucia,03,11,2020,3911,2045,0,1866,0
1,Andalucia,04,11,2020,4473,2865,0,1608,0
1,Andalucia,05,11,2020,4404,2977,0,1427,0
1,Andalucia,06,11,2020,4576,3064,0,1512,0
1,Andalucia,07,11,2020,3160,2202,0,958,0
1,Andalucia,08,11,2020,2029,1274,0,755,0
1,Andalucia,09,11,2020,3524,2052,0,1472,0
1,Andalucia,10,11,2020,4048,2724,0,1324,0
1,Andalucia,11,11,2020,4107,2800,0,1307,0
1,Andalucia,12,11,2020,4040,2904,0,1136,0
1,Andalucia,13,11,2020,4049,2862,0,1187,0
1,Andalucia,14,11,2020,2482,1929,0,553,0
1,Andalucia,15,11,2020,1673,1159,0,514,0
1,Andalucia,16,11,2020,2761,1638,0,1123,0
1,Andalucia,17,11,2020,3300,2331,0,969,0
1,Andalucia,18,11,2020,2741,1916,0,825,0
1,Andalucia,19,11,2020,2404,1758,0,646,0
1,Andalucia,20,11,2020,2317,1621,0,696,0
1,Andalucia,21,11,2020,1616,1279,0,337,0
1,Andalucia,22,11,2020,997,665,0,332,0
1,Andalucia,23,11,2020,1328,837,0,491,0
1,Andalucia,24,11,2020,1645,1113,0,532,0
1,Andalucia,25,11,2020,1329,969,0,360,0
1,Andalucia,26,11,2020,1216,863,0,353,0
1,Andalucia,27,11,2020,1251,787,0,464,0
1,Andalucia,28,11,2020,640,503,0,137,0
1,Andalucia,29,11,2020,322,214,0,108,0
1,Andalucia,30,11,2020,713,434,0,279,0
1,Andalucia,01,12,2020,338,289,0,49,0
1,Andalucia,02,12,2020,0,0,0,0,0
2,Aragon,01,01,2020,0,0,0,0,0
2,Aragon,02,01,2020,0,0,0,0,0
2,Aragon,03,01,2020,0,0,0,0,0
2,Aragon,04,01,2020,0,0,0,0,0
2,Aragon,05,01,2020,0,0,0,0,0
2,Aragon,06,01,2020,0,0,0,0,0
2,Aragon,07,01,2020,0,0,0,0,0
2,Aragon,08,01,2020,0,0,0,0,0
2,Aragon,09,01,2020,0,0,0,0,0
2,Aragon,10,01,2020,0,0,0,0,0
2,Aragon,11,01,2020,0,0,0,0,0
2,Aragon,12,01,2020,0,0,0,0,0
2,Aragon,13,01,2020,0,0,0,0,0
2,Aragon,14,01,2020,0,0,0,0,0
2,Aragon,15,01,2020,0,0,0,0,0
2,Aragon,16,01,2020,0,0,0,0,0
2,Aragon,17,01,2020,0,0,0,0,0
2,Aragon,18,01,2020,0,0,0,0,0
2,Aragon,19,01,2020,0,0,0,0,0
2,Aragon,20,01,2020,0,0,0,0,0
2,Aragon,21,01,2020,0,0,0,0,0
2,Aragon,22,01,2020,0,0,0,0,0
2,Aragon,23,01,2020,0,0,0,0,0
2,Aragon,24,01,2020,0,0,0,0,0
2,Aragon,25,01,2020,0,0,0,0,0
2,Aragon,26,01,2020,0,0,0,0,0
2,Aragon,27,01,2020,0,0,0,0,0
2,Aragon,28,01,2020,0,0,0,0,0
2,Aragon,29,01,2020,0,0,0,0,0
2,Aragon,30,01,2020,0,0,0,0,0
2,Aragon,31,01,2020,0,0,0,0,0
2,Aragon,01,02,2020,0,0,0,0,0
2,Aragon,02,02,2020,0,0,0,0,0
2,Aragon,03,02,2020,0,0,0,0,0
2,Aragon,04,02,2020,0,0,0,0,0
2,Aragon,05,02,2020,0,0,0,0,0
2,Aragon,06,02,2020,2,2,0,0,0
2,Aragon,07,02,2020,0,0,0,0,0
2,Aragon,08,02,2020,0,0,0,0,0
2,Aragon,09,02,2020,0,0,0,0,0
2,Aragon,10,02,2020,0,0,0,0,0
2,Aragon,11,02,2020,1,1,0,0,0
2,Aragon,12,02,2020,0,0,0,0,0
2,Aragon,13,02,2020,1,1,0,0,0
2,Aragon,14,02,2020,0,0,0,0,0
2,Aragon,15,02,2020,0,0,0,0,0
2,Aragon,16,02,2020,1,1,0,0,0
2,Aragon,17,02,2020,2,2,0,0,0
2,Aragon,18,02,2020,1,1,0,0,0
2,Aragon,19,02,2020,0,0,0,0,0
2,Aragon,20,02,2020,0,0,0,0,0
2,Aragon,21,02,2020,2,2,0,0,0
2,Aragon,22,02,2020,3,3,0,0,0
2,Aragon,23,02,2020,1,1,0,0,0
2,Aragon,24,02,2020,3,2,0,1,0
2,Aragon,25,02,2020,2,2,0,0,0
2,Aragon,26,02,2020,2,2,0,0,0
2,Aragon,27,02,2020,0,0,0,0,0
2,Aragon,28,02,2020,3,3,0,0,0
2,Aragon,29,02,2020,8,8,0,0,0
2,Aragon,01,03,2020,8,8,0,0,0
2,Aragon,02,03,2020,15,15,0,0,0
2,Aragon,03,03,2020,7,7,0,0,0
2,Aragon,04,03,2020,14,14,0,0,0
2,Aragon,05,03,2020,13,13,0,0,0
2,Aragon,06,03,2020,15,15,0,0,0
2,Aragon,07,03,2020,22,22,0,0,0
2,Aragon,08,03,2020,38,37,0,0,1
2,Aragon,09,03,2020,38,38,0,0,0
2,Aragon,10,03,2020,58,56,0,2,0
2,Aragon,11,03,2020,66,66,0,0,0
2,Aragon,12,03,2020,82,81,0,1,0
2,Aragon,13,03,2020,120,120,0,0,0
2,Aragon,14,03,2020,107,107,0,0,0
2,Aragon,15,03,2020,127,127,0,0,0
2,Aragon,16,03,2020,165,165,0,0,0
2,Aragon,17,03,2020,160,158,0,2,0
2,Aragon,18,03,2020,169,169,0,0,0
2,Aragon,19,03,2020,169,169,0,0,0
2,Aragon,20,03,2020,242,242,0,0,0
2,Aragon,21,03,2020,178,178,0,0,0
2,Aragon,22,03,2020,169,167,0,2,0
2,Aragon,23,03,2020,269,268,0,1,0
2,Aragon,24,03,2020,194,194,0,0,0
2,Aragon,25,03,2020,188,187,0,1,0
2,Aragon,26,03,2020,169,169,0,0,0
2,Aragon,27,03,2020,213,213,0,0,0
2,Aragon,28,03,2020,149,148,0,1,0
2,Aragon,29,03,2020,136,136,0,0,0
2,Aragon,30,03,2020,134,134,0,0,0
2,Aragon,31,03,2020,116,116,0,0,0
2,Aragon,01,04,2020,159,159,0,0,0
2,Aragon,02,04,2020,130,130,0,0,0
2,Aragon,03,04,2020,109,109,0,0,0
2,Aragon,04,04,2020,95,95,0,0,0
2,Aragon,05,04,2020,96,95,0,1,0
2,Aragon,06,04,2020,125,125,0,0,0
2,Aragon,07,04,2020,109,109,0,0,0
2,Aragon,08,04,2020,109,109,0,0,0
2,Aragon,09,04,2020,99,90,0,0,9
2,Aragon,10,04,2020,98,73,0,1,24
2,Aragon,11,04,2020,67,57,0,0,10
2,Aragon,12,04,2020,56,53,0,0,3
2,Aragon,13,04,2020,83,73,0,0,10
2,Aragon,14,04,2020,59,45,0,0,14
2,Aragon,15,04,2020,82,64,0,0,18
2,Aragon,16,04,2020,72,57,1,1,13
2,Aragon,17,04,2020,58,53,0,0,5
2,Aragon,18,04,2020,57,55,0,0,2
2,Aragon,19,04,2020,36,35,0,1,0
2,Aragon,20,04,2020,33,32,0,0,1
2,Aragon,21,04,2020,47,38,0,1,8
2,Aragon,22,04,2020,59,57,0,0,2
2,Aragon,23,04,2020,21,21,0,0,0
2,Aragon,24,04,2020,26,22,0,0,4
2,Aragon,25,04,2020,19,19,0,0,0
2,Aragon,26,04,2020,17,16,0,0,1
2,Aragon,27,04,2020,31,25,0,1,5
2,Aragon,28,04,2020,37,29,0,1,7
2,Aragon,29,04,2020,28,23,0,0,5
2,Aragon,30,04,2020,34,28,0,0,6
2,Aragon,01,05,2020,16,16,0,0,0
2,Aragon,02,05,2020,23,16,0,2,5
2,Aragon,03,05,2020,19,16,0,2,1
2,Aragon,04,05,2020,44,36,0,0,8
2,Aragon,05,05,2020,9,7,0,0,2
2,Aragon,06,05,2020,12,6,0,1,5
2,Aragon,07,05,2020,37,33,0,2,2
2,Aragon,08,05,2020,19,16,0,0,3
2,Aragon,09,05,2020,6,4,0,0,2
2,Aragon,10,05,2020,9,9,0,0,0
2,Aragon,11,05,2020,6,5,0,1,0
2,Aragon,12,05,2020,17,17,0,0,0
2,Aragon,13,05,2020,20,20,0,0,0
2,Aragon,14,05,2020,23,23,0,0,0
2,Aragon,15,05,2020,16,16,0,0,0
2,Aragon,16,05,2020,9,8,0,1,0
2,Aragon,17,05,2020,8,8,0,0,0
2,Aragon,18,05,2020,19,19,0,0,0
2,Aragon,19,05,2020,23,23,0,0,0
2,Aragon,20,05,2020,15,13,0,2,0
2,Aragon,21,05,2020,11,11,0,0,0
2,Aragon,22,05,2020,13,13,0,0,0
2,Aragon,23,05,2020,11,11,0,0,0
2,Aragon,24,05,2020,6,6,0,0,0
2,Aragon,25,05,2020,12,12,0,0,0
2,Aragon,26,05,2020,11,11,0,0,0
2,Aragon,27,05,2020,14,14,0,0,0
2,Aragon,28,05,2020,6,6,0,0,0
2,Aragon,29,05,2020,11,10,0,1,0
2,Aragon,30,05,2020,5,5,0,0,0
2,Aragon,31,05,2020,7,7,0,0,0
2,Aragon,01,06,2020,7,7,0,0,0
2,Aragon,02,06,2020,17,17,0,0,0
2,Aragon,03,06,2020,7,7,0,0,0
2,Aragon,04,06,2020,9,9,0,0,0
2,Aragon,05,06,2020,5,5,0,0,0
2,Aragon,06,06,2020,5,5,0,0,0
2,Aragon,07,06,2020,4,4,0,0,0
2,Aragon,08,06,2020,5,5,0,0,0
2,Aragon,09,06,2020,10,10,0,0,0
2,Aragon,10,06,2020,2,2,0,0,0
2,Aragon,11,06,2020,5,5,0,0,0
2,Aragon,12,06,2020,3,3,0,0,0
2,Aragon,13,06,2020,4,4,0,0,0
2,Aragon,14,06,2020,2,1,0,1,0
2,Aragon,15,06,2020,6,6,0,0,0
2,Aragon,16,06,2020,11,11,0,0,0
2,Aragon,17,06,2020,6,6,0,0,0
2,Aragon,18,06,2020,16,16,0,0,0
2,Aragon,19,06,2020,23,23,0,0,0
2,Aragon,20,06,2020,29,29,0,0,0
2,Aragon,21,06,2020,38,37,0,1,0
2,Aragon,22,06,2020,46,46,0,0,0
2,Aragon,23,06,2020,28,28,0,0,0
2,Aragon,24,06,2020,58,57,0,1,0
2,Aragon,25,06,2020,43,43,0,0,0
2,Aragon,26,06,2020,21,21,0,0,0
2,Aragon,27,06,2020,49,49,0,0,0
2,Aragon,28,06,2020,17,17,0,0,0
2,Aragon,29,06,2020,27,27,0,0,0
2,Aragon,30,06,2020,36,36,0,0,0
2,Aragon,01,07,2020,36,36,0,0,0
2,Aragon,02,07,2020,21,21,0,0,0
2,Aragon,03,07,2020,46,45,0,1,0
2,Aragon,04,07,2020,31,31,0,0,0
2,Aragon,05,07,2020,37,37,0,0,0
2,Aragon,06,07,2020,77,77,0,0,0
2,Aragon,07,07,2020,90,90,0,0,0
2,Aragon,08,07,2020,76,76,0,0,0
2,Aragon,09,07,2020,91,91,0,0,0
2,Aragon,10,07,2020,129,129,0,0,0
2,Aragon,11,07,2020,154,154,0,0,0
2,Aragon,12,07,2020,130,130,0,0,0
2,Aragon,13,07,2020,232,232,0,0,0
2,Aragon,14,07,2020,291,291,0,0,0
2,Aragon,15,07,2020,358,356,0,2,0
2,Aragon,16,07,2020,298,298,0,0,0
2,Aragon,17,07,2020,399,399,0,0,0
2,Aragon,18,07,2020,334,334,0,0,0
2,Aragon,19,07,2020,341,341,0,0,0
2,Aragon,20,07,2020,430,430,0,0,0
2,Aragon,21,07,2020,457,457,0,0,0
2,Aragon,22,07,2020,466,466,0,0,0
2,Aragon,23,07,2020,393,393,0,0,0
2,Aragon,24,07,2020,449,449,0,0,0
2,Aragon,25,07,2020,375,374,0,1,0
2,Aragon,26,07,2020,385,385,0,0,0
2,Aragon,27,07,2020,574,574,0,0,0
2,Aragon,28,07,2020,515,515,0,0,0
2,Aragon,29,07,2020,529,529,0,0,0
2,Aragon,30,07,2020,492,492,0,0,0
2,Aragon,31,07,2020,499,499,0,0,0
2,Aragon,01,08,2020,830,830,0,0,0
2,Aragon,02,08,2020,447,447,0,0,0
2,Aragon,03,08,2020,460,460,0,0,0
2,Aragon,04,08,2020,535,534,0,1,0
2,Aragon,05,08,2020,430,430,0,0,0
2,Aragon,06,08,2020,522,522,0,0,0
2,Aragon,07,08,2020,551,551,0,0,0
2,Aragon,08,08,2020,502,502,0,0,0
